listing_id,raw_title,raw_date,raw_venue,source,candidate_event_id,cand_home_team,cand_away_team,cand_venue_canonical,cand_event_date,cand_venue_lat,cand_venue_lon,blocking_score,label,split
L003018,Tampa Bay Buccaneers vs Buffalo Bills,November 16,Highmark Stadium (Old),official_feed,nfl_401772749,Tampa Bay Buccaneers,San Francisco 49ers,Raymond James Stadium,2025-10-12T20:25Z,27.9759,-82.5033,12.600055,0,train
L003018,Tampa Bay Buccaneers vs Buffalo Bills,November 16,Highmark Stadium (Old),official_feed,nfl_401772746,Seattle Seahawks,Tampa Bay Buccaneers,Lumen Field,2025-10-05T20:05Z,47.5952,-122.3316,12.352333,0,train
L003018,Tampa Bay Buccaneers vs Buffalo Bills,November 16,Highmark Stadium (Old),official_feed,nfl_401772816,Detroit Lions,Tampa Bay Buccaneers,Ford Field,2025-10-20T23:00Z,42.34,-83.0456,12.352333,0,train
L003018,Tampa Bay Buccaneers vs Buffalo Bills,November 16,Highmark Stadium (Old),official_feed,nfl_401772869,New Orleans Saints,Tampa Bay Buccaneers,Caesars Superdome,2025-10-26T20:05Z,29.9511,-90.0812,11.640118,0,train
L003018,Tampa Bay Buccaneers vs Buffalo Bills,November 16,Highmark Stadium (Old),official_feed,nfl_401772946,Houston Texans,Buffalo Bills,Reliant Stadium,2025-11-21T01:15Z,29.6847,-95.4107,8.877252,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772776,Buffalo Bills,Tampa Bay Buccaneers,Highmark Stadium (Old),2025-11-16T18:00Z,42.7738,-78.787,25.583237,1,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772883,New York Giants,Green Bay Packers,MetLife Stadium,2025-11-16T18:00Z,40.8135,-74.0745,4.6445622,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772777,Cleveland Browns,Baltimore Ravens,Huntington Bank Field,2025-11-16T21:25Z,41.5061,-81.6995,2.6449006,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nba_401810095,Utah Jazz,Chicago Bulls,Delta Center,2025-11-17T01:00Z,40.7683,-111.9011,2.404122,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nba_401810103,Denver Nuggets,Chicago Bulls,Ball Arena,2025-11-18T02:00Z,39.7487,-105.0077,2.404122,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772774,Pittsburgh Steelers,Cincinnati Bengals,Acrisure Stadium,2025-11-16T18:00Z,40.4468,-80.0158,1.134713,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772819,Las Vegas Raiders,Dallas Cowboys,Allegiant Stadium,2025-11-18T01:15Z,36.0909,-115.1833,1.134713,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772775,Jacksonville Jaguars,Los Angeles Chargers,EverBank Stadium,2025-11-16T18:00Z,30.3239,-81.6373,1.134713,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772945,New England Patriots,New York Jets,Gillette Stadium,2025-11-14T01:15Z,42.0909,-71.2643,1.134713,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772885,Arizona Cardinals,San Francisco 49ers,State Farm Stadium,2025-11-16T21:05Z,33.5276,-112.2626,0.9599364,0,train
L003019,BUFFALO BILLS VS TAMPA BAY BUCCANEERS,2025-11-16,Highmark Stadium (Old),partner_feed_a,nfl_401772882,Atlanta Falcons,Carolina Panthers,Mercedes-Benz Stadium,2025-11-16T18:00Z,33.7554,-84.4008,0.9599364,0,train
L003020,LA Clippers vs BOS,1/4/2026,Intuit Dome,scraped_feed_c,nba_401810348,LA Clippers,Boston Celtics,Intuit Dome,2026-01-04T03:30Z,33.9425,-118.3411,13.088397,1,test
L003020,LA Clippers vs BOS,1/4/2026,Intuit Dome,scraped_feed_c,nba_401810330,LA Clippers,Utah Jazz,Intuit Dome,2026-01-02T03:30Z,33.9425,-118.3411,10.33831,0,test
L003020,LA Clippers vs BOS,1/4/2026,Intuit Dome,scraped_feed_c,nba_401810363,LA Clippers,Golden State Warriors,Intuit Dome,2026-01-06T03:00Z,33.9425,-118.3411,9.915265,0,test
L003020,LA Clippers vs BOS,1/4/2026,Intuit Dome,scraped_feed_c,nba_401810329,Sacramento Kings,Boston Celtics,Golden 1 Center,2026-01-02T03:00Z,38.5802,-121.4997,2.5708528,0,test
L003020,LA Clippers vs BOS,1/4/2026,Intuit Dome,scraped_feed_c,nba_401810356,Los Angeles Lakers,Memphis Grizzlies,crypto.com Arena,2026-01-05T02:30Z,34.043,-118.2673,1.6090345,0,test
L003020,LA Clippers vs BOS,1/4/2026,Intuit Dome,scraped_feed_c,nba_401810340,Los Angeles Lakers,Memphis Grizzlies,crypto.com Arena,2026-01-03T03:30Z,34.043,-118.2673,1.6090345,0,test
L003020,LA Clippers vs BOS,1/4/2026,Intuit Dome,scraped_feed_c,nfl_401772955,Los Angeles Rams,Arizona Cardinals,SoFi Stadium,2026-01-04T21:25Z,33.9535,-118.3392,1.6090345,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810348,LA Clippers,Boston Celtics,Intuit Dome,2026-01-04T03:30Z,33.9425,-118.3411,16.483973,1,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401809954,LA Clippers,Phoenix Suns,Intuit Dome,2025-10-25T02:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810330,LA Clippers,Utah Jazz,Intuit Dome,2026-01-02T03:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810418,LA Clippers,Charlotte Hornets,Intuit Dome,2026-01-13T03:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810155,LA Clippers,Dallas Mavericks,Intuit Dome,2025-11-30T03:00Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810432,LA Clippers,Washington Wizards,Intuit Dome,2026-01-15T03:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810901,LA Clippers,Milwaukee Bucks,Intuit Dome,2026-03-24T02:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810823,LA Clippers,Chicago Bulls,Intuit Dome,2026-03-14T02:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401809821,LA Clippers,Memphis Grizzlies,Intuit Dome,2025-11-29T03:00Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810917,LA Clippers,Toronto Raptors,Intuit Dome,2026-03-26T02:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810587,LA Clippers,Cleveland Cavaliers,Intuit Dome,2026-02-05T03:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810712,LA Clippers,Minnesota Timberwolves,Intuit Dome,2026-02-27T03:00Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810656,LA Clippers,Denver Nuggets,Intuit Dome,2026-02-20T03:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810753,LA Clippers,Indiana Pacers,Intuit Dome,2026-03-05T03:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810061,LA Clippers,Atlanta Hawks,Intuit Dome,2025-11-11T03:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810079,LA Clippers,Denver Nuggets,Intuit Dome,2025-11-13T03:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401812709,LA Clippers,Denver Nuggets,Intuit Dome,2025-10-13T01:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401811011,LA Clippers,Dallas Mavericks,Intuit Dome,2026-04-08T02:30Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810316,LA Clippers,Sacramento Kings,Intuit Dome,2025-12-31T04:00Z,33.9425,-118.3411,10.33831,0,test
L003021,Boston Celtics at LA Clippers,1/4/26,Intuit Dome Los Angeles,partner_feed_a,nba_401810682,LA Clippers,Orlando Magic,Intuit Dome,2026-02-23T02:00Z,33.9425,-118.3411,10.33831,0,test
L003022,BOS at LA Clippers,1/4/2026,Intuit Dome,partner_feed_a,nba_401810348,LA Clippers,Boston Celtics,Intuit Dome,2026-01-04T03:30Z,33.9425,-118.3411,13.088397,1,test
L003022,BOS at LA Clippers,1/4/2026,Intuit Dome,partner_feed_a,nba_401810330,LA Clippers,Utah Jazz,Intuit Dome,2026-01-02T03:30Z,33.9425,-118.3411,10.33831,0,test
L003022,BOS at LA Clippers,1/4/2026,Intuit Dome,partner_feed_a,nba_401810363,LA Clippers,Golden State Warriors,Intuit Dome,2026-01-06T03:00Z,33.9425,-118.3411,9.915265,0,test
L003022,BOS at LA Clippers,1/4/2026,Intuit Dome,partner_feed_a,nba_401810329,Sacramento Kings,Boston Celtics,Golden 1 Center,2026-01-02T03:00Z,38.5802,-121.4997,2.5708528,0,test
L003022,BOS at LA Clippers,1/4/2026,Intuit Dome,partner_feed_a,nba_401810356,Los Angeles Lakers,Memphis Grizzlies,crypto.com Arena,2026-01-05T02:30Z,34.043,-118.2673,1.6090345,0,test
L003022,BOS at LA Clippers,1/4/2026,Intuit Dome,partner_feed_a,nba_401810340,Los Angeles Lakers,Memphis Grizzlies,crypto.com Arena,2026-01-03T03:30Z,34.043,-118.2673,1.6090345,0,test
L003022,BOS at LA Clippers,1/4/2026,Intuit Dome,partner_feed_a,nfl_401772955,Los Angeles Rams,Arizona Cardinals,SoFi Stadium,2026-01-04T21:25Z,33.9535,-118.3392,1.6090345,0,test
L003023,bos at la clippers,"January 4, 2026",Intuit Dome,partner_feed_a,nba_401810348,LA Clippers,Boston Celtics,Intuit Dome,2026-01-04T03:30Z,33.9425,-118.3411,13.088397,1,test
L003023,bos at la clippers,"January 4, 2026",Intuit Dome,partner_feed_a,nba_401810330,LA Clippers,Utah Jazz,Intuit Dome,2026-01-02T03:30Z,33.9425,-118.3411,10.33831,0,test
L003023,bos at la clippers,"January 4, 2026",Intuit Dome,partner_feed_a,nba_401810363,LA Clippers,Golden State Warriors,Intuit Dome,2026-01-06T03:00Z,33.9425,-118.3411,9.915265,0,test
L003023,bos at la clippers,"January 4, 2026",Intuit Dome,partner_feed_a,nba_401810329,Sacramento Kings,Boston Celtics,Golden 1 Center,2026-01-02T03:00Z,38.5802,-121.4997,2.5708528,0,test
L003023,bos at la clippers,"January 4, 2026",Intuit Dome,partner_feed_a,nba_401810356,Los Angeles Lakers,Memphis Grizzlies,crypto.com Arena,2026-01-05T02:30Z,34.043,-118.2673,1.6090345,0,test
L003023,bos at la clippers,"January 4, 2026",Intuit Dome,partner_feed_a,nba_401810340,Los Angeles Lakers,Memphis Grizzlies,crypto.com Arena,2026-01-03T03:30Z,34.043,-118.2673,1.6090345,0,test
L003023,bos at la clippers,"January 4, 2026",Intuit Dome,partner_feed_a,nfl_401772955,Los Angeles Rams,Arizona Cardinals,SoFi Stadium,2026-01-04T21:25Z,33.9535,-118.3392,1.6090345,0,test
L003024,MIAMI HEAT VS ORLANDO MAGIC,10/22/2025,KC,scraped_feed_c,nba_401809934,Orlando Magic,Miami Heat,Kia Center,2025-10-22T23:00Z,28.5392,-81.3839,11.719946,1,train
L003024,MIAMI HEAT VS ORLANDO MAGIC,10/22/2025,KC,scraped_feed_c,nba_401809955,Orlando Magic,Chicago Bulls,Kia Center,2025-10-25T23:00Z,28.5392,-81.3839,5.982071,0,train
L003024,MIAMI HEAT VS ORLANDO MAGIC,10/22/2025,KC,scraped_feed_c,nba_401809948,Memphis Grizzlies,Miami Heat,FedExForum,2025-10-25T00:00Z,35.1382,-90.0505,5.7378755,0,train
L003024,MIAMI HEAT VS ORLANDO MAGIC,10/22/2025,KC,scraped_feed_c,nfl_401772754,Cleveland Browns,Miami Dolphins,Huntington Bank Field,2025-10-19T17:00Z,41.5061,-81.6995,2.788067,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401812485,Miami Heat,Orlando Magic,Coliseo de Puerto Rico,2025-10-05T00:00Z,18.4271,-66.0736,5.7230806,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401809833,Orlando Magic,Miami Heat,Kia Center,2025-12-09T23:00Z,28.5392,-81.3839,5.7230806,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810194,Orlando Magic,Miami Heat,Kia Center,2025-12-06T00:00Z,28.5392,-81.3839,5.7230806,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401812706,Orlando Magic,Miami Heat,Kia Center,2025-10-12T22:00Z,28.5392,-81.3839,5.7230806,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810827,Miami Heat,Orlando Magic,Kaseya Center,2026-03-15T00:00Z,25.7814,-80.187,5.7230806,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401809934,Orlando Magic,Miami Heat,Kia Center,2025-10-22T23:00Z,28.5392,-81.3839,5.7230806,1,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810781,Milwaukee Bucks,Orlando Magic,Fiserv Forum,2026-03-09T00:00Z,43.045,-87.9172,4.812399,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810632,Orlando Magic,Milwaukee Bucks,Kia Center,2026-02-12T00:00Z,28.5392,-81.3839,4.812399,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401811014,Orlando Magic,Minnesota Timberwolves,Kia Center,2026-04-08T23:00Z,28.5392,-81.3839,4.812399,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401809804,Miami Heat,Milwaukee Bucks,Kaseya Center,2025-11-27T00:30Z,25.7814,-80.187,4.5534086,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401812678,Miami Heat,Milwaukee Bucks,Kaseya Center,2025-10-06T23:30Z,25.7814,-80.187,4.5534086,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810368,Minnesota Timberwolves,Miami Heat,Target Center,2026-01-07T01:00Z,44.9795,-93.276,4.5534086,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810692,Milwaukee Bucks,Miami Heat,Fiserv Forum,2026-02-25T01:00Z,43.045,-87.9172,4.5534086,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810812,Miami Heat,Milwaukee Bucks,Kaseya Center,2026-03-12T23:30Z,25.7814,-80.187,4.5534086,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810341,Miami Heat,Minnesota Timberwolves,Kaseya Center,2026-01-03T22:00Z,25.7814,-80.187,4.5534086,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810255,Minnesota Timberwolves,Milwaukee Bucks,Target Center,2025-12-22T00:00Z,44.9795,-93.276,3.642727,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810119,Orlando Magic,LA Clippers,Kia Center,2025-11-21T00:00Z,28.5392,-81.3839,3.1995637,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810682,LA Clippers,Orlando Magic,Intuit Dome,2026-02-23T02:00Z,33.9425,-118.3411,3.1995637,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401810132,Boston Celtics,Orlando Magic,TD Garden,2025-11-23T23:00Z,42.3662,-71.0621,2.9910355,0,train
L003025,MIA vs ORL,October 22,AC,scraped_feed_c,nba_401809955,Orlando Magic,Chicago Bulls,Kia Center,2025-10-25T23:00Z,28.5392,-81.3839,2.9910355,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809934,Orlando Magic,Miami Heat,Kia Center,2025-10-22T23:00Z,28.5392,-81.3839,14.044508,1,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809955,Orlando Magic,Chicago Bulls,Kia Center,2025-10-25T23:00Z,28.5392,-81.3839,8.306633,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809948,Memphis Grizzlies,Miami Heat,FedExForum,2025-10-25T00:00Z,35.1382,-90.0505,5.7378755,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nfl_401772754,Cleveland Browns,Miami Dolphins,Huntington Bank Field,2025-10-19T17:00Z,41.5061,-81.6995,2.788067,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809237,Golden State Warriors,Denver Nuggets,Chase Center,2025-10-24T02:17Z,37.768,-122.3878,0.44231817,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809942,Portland Trail Blazers,Minnesota Timberwolves,Moda Center,2025-10-23T02:00Z,45.5316,-122.6668,0.44231817,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809944,Brooklyn Nets,Cleveland Cavaliers,Barclays Center,2025-10-24T23:30Z,40.6826,-73.9754,0.44231817,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809933,Charlotte Hornets,Brooklyn Nets,Spectrum Center,2025-10-22T23:00Z,35.2251,-80.8392,0.44231817,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809243,Oklahoma City Thunder,Houston Rockets,Paycom Center,2025-10-21T23:30Z,35.4634,-97.5151,0.44231817,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809937,Chicago Bulls,Detroit Pistons,United Center,2025-10-23T00:00Z,41.8807,-87.6742,0.44231817,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809940,Utah Jazz,LA Clippers,Delta Center,2025-10-23T01:00Z,40.7683,-111.9011,0.44231817,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809947,Houston Rockets,Detroit Pistons,Toyota Center (Houston),2025-10-25T00:00Z,29.7508,-95.3621,0.37418914,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809953,Sacramento Kings,Utah Jazz,Golden 1 Center,2025-10-25T02:00Z,38.5802,-121.4997,0.37418914,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809235,Dallas Mavericks,San Antonio Spurs,American Airlines Center,2025-10-23T01:47Z,32.7905,-96.8104,0.37418914,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809941,Phoenix Suns,Sacramento Kings,Mortgage Matchup Center,2025-10-23T02:00Z,33.4457,-112.0712,0.37418914,0,train
L003026,miami heat vs orlando magic,"October 22, 2025",Kia Center Orlando,partner_feed_a,nba_401809950,Dallas Mavericks,Washington Wizards,American Airlines Center,2025-10-25T00:30Z,32.7905,-96.8104,0.37418914,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401809833,Orlando Magic,Miami Heat,Kia Center,2025-12-09T23:00Z,28.5392,-81.3839,14.044508,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810194,Orlando Magic,Miami Heat,Kia Center,2025-12-06T00:00Z,28.5392,-81.3839,14.044508,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401812706,Orlando Magic,Miami Heat,Kia Center,2025-10-12T22:00Z,28.5392,-81.3839,14.044508,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401809934,Orlando Magic,Miami Heat,Kia Center,2025-10-22T23:00Z,28.5392,-81.3839,14.044508,1,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810827,Miami Heat,Orlando Magic,Kaseya Center,2026-03-15T00:00Z,25.7814,-80.187,12.162265,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401812485,Miami Heat,Orlando Magic,Coliseo de Puerto Rico,2025-10-05T00:00Z,18.4271,-66.0736,11.719946,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810119,Orlando Magic,LA Clippers,Kia Center,2025-11-21T00:00Z,28.5392,-81.3839,8.72369,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401809955,Orlando Magic,Chicago Bulls,Kia Center,2025-10-25T23:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810048,Orlando Magic,Boston Celtics,Kia Center,2025-11-09T23:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810962,Orlando Magic,Atlanta Hawks,Kia Center,2026-04-01T23:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810707,Orlando Magic,Houston Rockets,Kia Center,2026-02-27T00:30Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810954,Orlando Magic,Phoenix Suns,Kia Center,2026-03-31T23:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810802,Orlando Magic,Cleveland Cavaliers,Kia Center,2026-03-11T23:30Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810999,Orlando Magic,Detroit Pistons,Kia Center,2026-04-06T23:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810589,Orlando Magic,Brooklyn Nets,Kia Center,2026-02-06T00:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810920,Orlando Magic,Sacramento Kings,Kia Center,2026-03-26T23:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810605,Orlando Magic,Utah Jazz,Kia Center,2026-02-08T00:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810810,Orlando Magic,Washington Wizards,Kia Center,2026-03-12T23:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401809510,Orlando Magic,Boston Celtics,Kia Center,2025-11-08T00:00Z,28.5392,-81.3839,8.306633,0,train
L003027,Miami Heat vs Orlando Magic,10/22/25,Kia Center,official_feed,nba_401810754,Orlando Magic,Dallas Mavericks,Kia Center,2026-03-06T00:00Z,28.5392,-81.3839,8.306633,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810266,Atlanta Hawks,Chicago Bulls,State Farm Arena,2025-12-24T00:30Z,33.7573,-84.3963,5.555248,1,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810251,Atlanta Hawks,Chicago Bulls,State Farm Arena,2025-12-21T20:30Z,33.7573,-84.3963,5.555248,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810282,Chicago Bulls,Philadelphia 76ers,United Center,2025-12-27T00:30Z,41.8807,-87.6742,4.7053375,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810278,Atlanta Hawks,Miami Heat,State Farm Arena,2025-12-27T00:00Z,33.7573,-84.3963,2.7320454,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nfl_401772914,Arizona Cardinals,Atlanta Falcons,State Farm Stadium,2025-12-21T21:05Z,33.5276,-112.2626,2.7320454,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nfl_401772613,Chicago Bears,Green Bay Packers,Soldier Field,2025-12-21T01:20Z,41.8623,-87.6167,2.6504614,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810245,Detroit Pistons,Charlotte Hornets,Little Caesars Arena,2025-12-21T00:30Z,42.341,-83.0553,1.8821349,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810257,Cleveland Cavaliers,Charlotte Hornets,Rocket Arena,2025-12-23T00:00Z,41.4965,-81.6882,1.8821349,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810242,Philadelphia 76ers,Dallas Mavericks,Xfinity Mobile Arena,2025-12-21T00:00Z,39.9012,-75.172,1.8821349,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810265,Philadelphia 76ers,Brooklyn Nets,Xfinity Mobile Arena,2025-12-24T00:00Z,39.9012,-75.172,1.8821349,0,train
L003028,chi at atl,12/24/2025,SFAA,scraped_feed_b,nba_401810279,Orlando Magic,Charlotte Hornets,Kia Center,2025-12-27T00:00Z,28.5392,-81.3839,1.8821349,0,train
L003029,CHI at ATL,12/24/25,,partner_feed_a,nba_401809970,Chicago Bulls,Atlanta Hawks,United Center,2025-10-28T00:00Z,41.8807,-87.6742,5.555248,0,train
L003029,CHI at ATL,12/24/25,,partner_feed_a,nba_401810266,Atlanta Hawks,Chicago Bulls,State Farm Arena,2025-12-24T00:30Z,33.7573,-84.3963,5.555248,1,train
